"","lon","lat","time","xco2","uncertanty","quality_flag","date","mes"
"1",-56.5257949829102,1.13633930683136,1451754811.89503,402.02294921875,0.664718091487885,1,2016-01-02,1
"2",-56.5300064086914,1.15497052669525,1451754812.228,403.042236328125,0.677362024784088,1,2016-01-02,1
"3",-56.5259857177734,1.14465248584747,1451754812.25499,402.377716064453,0.646139204502106,1,2016-01-02,1
"4",-56.5222702026367,1.13394796848297,1451754812.28199,403.047912597656,0.65732216835022,1,2016-01-02,1
"5",-56.5341987609863,1.17363202571869,1451754812.56201,403.808654785156,0.661440908908844,1,2016-01-02,1
"6",-56.5303230285645,1.16312980651855,1451754812.588,402.176696777344,0.667258560657501,1,2016-01-02,1
"7",-56.5264663696289,1.15259456634521,1451754812.615,402.384704589844,0.633484244346619,1,2016-01-02,1
"8",-56.5226631164551,1.14202845096588,1451754812.64199,403.158905029297,0.64412522315979,1,2016-01-02,1
"9",-56.5190200805664,1.13145232200623,1451754812.66899,402.843231201172,0.663884818553925,1,2016-01-02,1
"10",-56.5383682250977,1.19231748580933,1451754812.89502,403.131591796875,0.70113730430603,1,2016-01-02,1
"11",-56.5344886779785,1.18181610107422,1451754812.92101,402.650543212891,0.648284196853638,1,2016-01-02,1
"12",-56.5306396484375,1.17126548290253,1451754812.94801,404.078948974609,0.659113109111786,1,2016-01-02,1
"13",-56.5268859863281,1.16063475608826,1451754812.975,402.788787841797,0.613613367080688,1,2016-01-02,1
"14",-56.523193359375,1.15011620521545,1451754813.002,402.886291503906,0.633069396018982,1,2016-01-02,1
"15",-56.5196342468262,1.13944923877716,1451754813.029,404.091156005859,0.635488390922546,1,2016-01-02,1
"16",-56.5161552429199,1.12874269485474,1451754813.05599,402.763244628906,0.661111772060394,1,2016-01-02,1
"17",-56.5348052978516,1.18990790843964,1451754813.28202,403.919891357422,0.663866579532623,1,2016-01-02,1
"18",-56.5310325622559,1.17928981781006,1451754813.30902,403.611389160156,0.657423973083496,1,2016-01-02,1
"19",-56.527416229248,1.16866910457611,1451754813.33602,402.90380859375,0.626514434814453,1,2016-01-02,1
"20",-56.523853302002,1.15800166130066,1451754813.36301,404.300231933594,0.632350206375122,1,2016-01-02,1
"21",-56.5203552246094,1.14731168746948,1451754813.389,403.642211914062,0.645420968532562,1,2016-01-02,1
"22",-56.5169677734375,1.1365419626236,1451754813.416,403.930938720703,0.670461177825928,1,2016-01-02,1
"23",-56.5315475463867,1.18733644485474,1451754813.66899,403.594085693359,0.68278968334198,1,2016-01-02,1
"24",-56.5279884338379,1.17665314674377,1451754813.69602,403.650238037109,0.662643909454346,1,2016-01-02,1
"25",-56.5245018005371,1.16595137119293,1451754813.72302,403.111389160156,0.647030770778656,1,2016-01-02,1
"26",-56.5211486816406,1.15512764453888,1451754813.74901,403.985260009766,0.694925725460052,1,2016-01-02,1
"27",-56.5321578979492,1.19527745246887,1451754814.02899,403.830627441406,0.673292458057404,1,2016-01-02,1
"28",-56.5286674499512,1.18458330631256,1451754814.05599,403.976654052734,0.659295201301575,1,2016-01-02,1
"29",-56.5252876281738,1.17379832267761,1451754814.08302,403.129760742188,0.675946950912476,1,2016-01-02,1
"30",-56.5295066833496,1.19247484207153,1451754814.41599,403.668365478516,0.684362590312958,1,2016-01-02,1
"31",-56.6022682189941,1.47128462791443,1451754817.89499,404.465148925781,0.679717600345612,1,2016-01-02,1
"32",-56.5984840393066,1.46907353401184,1451754818.282,405.130584716797,0.674995005130768,1,2016-01-02,1
"33",-56.7676277160645,-4.34159421920776,1452359886.588,405.146362304688,0.945246398448944,1,2016-01-09,1
"34",-57.0855560302734,-2.92447853088379,1452359911.921,399.642547607422,0.842548072338104,1,2016-01-09,1
"35",-57.0939521789551,-2.8871545791626,1452359912.58802,404.382720947266,0.424522399902344,1,2016-01-09,1
"36",-57.1008377075195,-2.85792779922485,1452359912.895,402.873840332031,0.66571033000946,0,2016-01-09,1
"37",-57.1010322570801,-2.85229420661926,1452359913.64201,401.597686767578,0.764286577701569,1,2016-01-09,1
"38",-57.0938491821289,-2.88428115844727,1452359913.723,402.833190917969,0.575312316417694,1,2016-01-09,1
"39",-57.1132774353027,-2.80193185806274,1452359913.895,402.139434814453,0.78068745136261,0,2016-01-09,1
"40",-57.1104927062988,-2.81242680549622,1452359913.92103,402.334136962891,0.65914911031723,1,2016-01-09,1
"41",-57.1002235412598,-2.85487222671509,1452359914.02901,402.025299072266,0.721836447715759,0,2016-01-09,1
"42",-57.1174163818359,-2.78327751159668,1452359914.22801,402.850952148438,0.708640456199646,0,2016-01-09,1
"43",-57.1146354675293,-2.79377889633179,1452359914.255,402.434051513672,0.701375782489777,0,2016-01-09,1
"44",-57.1119194030762,-2.80435919761658,1452359914.282,402.806762695312,0.740139365196228,0,2016-01-09,1
"45",-57.1093063354492,-2.81500315666199,1452359914.309,401.933197021484,0.710840940475464,1,2016-01-09,1
"46",-57.1215934753418,-2.7646222114563,1452359914.56202,401.352600097656,0.761878907680511,0,2016-01-09,1
"47",-57.1188125610352,-2.7751293182373,1452359914.58801,402.138641357422,0.690460741519928,0,2016-01-09,1
"48",-57.1161003112793,-2.78571510314941,1452359914.61501,401.993591308594,0.581148028373718,0,2016-01-09,1
"49",-57.1134834289551,-2.79636526107788,1452359914.64201,402.692016601562,0.676632463932037,0,2016-01-09,1
"50",-57.1109580993652,-2.80693674087524,1452359914.669,403.281677246094,0.701162457466125,1,2016-01-09,1
"51",-57.1257972717285,-2.74599194526672,1452359914.89499,402.040252685547,0.698363304138184,1,2016-01-09,1
"52",-57.122989654541,-2.75647950172424,1452359914.92102,402.67626953125,0.712488651275635,0,2016-01-09,1
"53",-57.1202774047852,-2.76707124710083,1452359914.94802,401.925079345703,0.769802808761597,0,2016-01-09,1
"54",-57.1176261901855,-2.77768874168396,1452359914.97502,401.314239501953,0.606575667858124,0,2016-01-09,1
"55",-57.1151313781738,-2.78829836845398,1452359915.00201,402.161163330078,0.505757868289948,0,2016-01-09,1
"56",-57.1126937866211,-2.79894924163818,1452359915.02901,403.075378417969,0.715422987937927,0,2016-01-09,1
"57",-57.1103134155273,-2.80959534645081,1452359915.05601,403.351470947266,0.722173631191254,1,2016-01-09,1
"58",-57.1217918395996,-2.75907182693481,1452359915.30899,402.749969482422,0.697654485702515,0,2016-01-09,1
"59",-57.1192626953125,-2.76965761184692,1452359915.33599,402.425109863281,0.721282482147217,0,2016-01-09,1
"60",-57.1168365478516,-2.78032994270325,1452359915.36302,402.147033691406,0.677867293357849,0,2016-01-09,1
"61",-57.1144561767578,-2.79099440574646,1452359915.38901,402.776153564453,0.668123781681061,0,2016-01-09,1
"62",-57.112190246582,-2.80172753334045,1452359915.41601,402.454833984375,0.823266744613647,0,2016-01-09,1
"63",-57.1340560913086,-2.70869183540344,1452359915.56202,397.710601806641,0.739660918712616,1,2016-01-09,1
"64",-57.1208992004395,-2.76168608665466,1452359915.69599,403.040618896484,0.763957381248474,0,2016-01-09,1
"65",-57.118537902832,-2.77237296104431,1452359915.72299,402.982940673828,0.587492525577545,0,2016-01-09,1
"66",-57.1162757873535,-2.78311586380005,1452359915.74902,402.219177246094,0.629763245582581,0,2016-01-09,1
"67",-57.1381797790527,-2.69008278846741,1452359915.89503,398.058563232422,0.777830421924591,1,2016-01-09,1
"68",-57.135368347168,-2.70058941841125,1452359915.92102,397.414703369141,0.690165221691132,1,2016-01-09,1
"69",-57.1326293945312,-2.71117520332336,1452359915.94801,399.348937988281,0.700336039066315,1,2016-01-09,1
"70",-57.1203346252441,-2.76447749137878,1452359916.083,402.973358154297,0.79502135515213,0,2016-01-09,1
"71",-57.1394920349121,-2.68196821212769,1452359916.25499,400.760162353516,0.68473744392395,1,2016-01-09,1
"72",-57.1367607116699,-2.69256043434143,1452359916.28199,398.409942626953,0.729665875434875,1,2016-01-09,1
"73",-57.1341094970703,-2.70319771766663,1452359916.30899,398.386535644531,0.648583650588989,1,2016-01-09,1
"74",-57.1383209228516,-2.68458223342896,1452359916.642,400.374816894531,0.737916231155396,0,2016-01-09,1
"75",-57.1357955932617,-2.69518613815308,1452359916.66899,398.261352539062,0.607835114002228,1,2016-01-09,1
"76",-57.1333236694336,-2.70582461357117,1452359916.69599,399.061431884766,0.661811888217926,1,2016-01-09,1
"77",-57.1399879455566,-2.6765570640564,1452359917.002,397.610412597656,0.700134038925171,1,2016-01-09,1
"78",-57.1375198364258,-2.68720817565918,1452359917.029,400.255035400391,0.746551990509033,1,2016-01-09,1
"79",-57.1351432800293,-2.69789433479309,1452359917.05599,398.538421630859,0.740420639514923,1,2016-01-09,1
"80",-57.1328468322754,-2.70861649513245,1452359917.08299,399.822723388672,0.739053905010223,1,2016-01-09,1
"81",-57.1636505126953,-2.57833981513977,1452359917.89502,402.73095703125,0.634239912033081,0,2016-01-09,1
"82",-57.1624183654785,-2.58080792427063,1452359918.28202,402.279235839844,0.580733835697174,0,2016-01-09,1
"83",-57.1723289489746,-2.54104113578796,1452359918.562,401.378295898438,0.399930983781815,1,2016-01-09,1
"84",-57.1640396118164,-2.57274746894836,1452359918.64202,402.114349365234,0.607599318027496,0,2016-01-09,1
"85",-57.1627578735352,-2.57798910140991,1452359919.41599,402.406555175781,0.677023410797119,0,2016-01-09,1
"86",-57.1851997375488,-2.48502492904663,1452359919.562,401.818481445312,0.416020721197128,1,2016-01-09,1
"87",-57.1837310791016,-2.48476767539978,1452359921.08301,401.384948730469,0.460019290447235,1,2016-01-09,1
"88",-57.226863861084,-2.2983832359314,1452359922.89499,402.764556884766,0.746830880641937,1,2016-01-09,1
"89",-57.2476196289062,-2.20497846603394,1452359924.56201,401.982116699219,0.751241862773895,1,2016-01-09,1
"90",-57.2518043518066,-2.18634438514709,1452359924.89502,403.282043457031,0.704730927944183,1,2016-01-09,1
"91",-57.2488212585449,-2.19680237770081,1452359924.92101,404.825408935547,0.699841678142548,1,2016-01-09,1
"92",-57.2459297180176,-2.20736503601074,1452359924.94801,402.476287841797,0.728948771953583,1,2016-01-09,1
"93",-57.2560272216797,-2.16775488853455,1452359925.22799,401.406311035156,0.70095956325531,1,2016-01-09,1
