"","lon","lat","time","xco2","uncertanty","quality_flag","date","mes"
"10255",-57.4291725158691,-2.84115886688232,1604423891.02902,409.054138183594,0.560868382453918,0,2020-11-03,11
"10256",-57.4347953796387,-2.83333802223206,1604423891.38902,410.378356933594,0.576613545417786,0,2020-11-03,11
"10257",-57.4364585876465,-2.84434485435486,1604423891.41602,407.88720703125,0.630366146564484,1,2020-11-03,11
"10258",-57.4311599731445,-2.74871420860291,1604423891.56203,408.081878662109,0.543673396110535,1,2020-11-03,11
"10259",-57.4322395324707,-2.75967049598694,1604423891.58802,410.445220947266,0.63466602563858,1,2020-11-03,11
"10260",-57.444652557373,-2.80680298805237,1604423892.08301,411.257934570312,0.379315823316574,1,2020-11-03,11
"10261",-57.4496879577637,-2.74738931655884,1604423892.696,411.770416259766,0.500434279441833,0,2020-11-03,11
"10262",-57.4511833190918,-2.75836944580078,1604423892.72299,411.47705078125,0.485526919364929,0,2020-11-03,11
"10263",-57.464298248291,-2.59876203536987,1604423894.22799,412.14453125,0.605595886707306,1,2020-11-03,11
"10264",-57.4652786254883,-2.60970497131348,1604423894.25499,412.713073730469,0.572828590869904,1,2020-11-03,11
"10265",-57.4704856872559,-2.6019492149353,1604423894.615,415.073760986328,0.650829076766968,1,2020-11-03,11
"10266",-57.4716720581055,-2.61298179626465,1604423894.64199,412.258453369141,0.564506351947784,1,2020-11-03,11
"10267",-57.4811134338379,-2.58641719818115,1604423895.33602,412.126342773438,0.554380595684052,0,2020-11-03,11
"10268",-57.4824714660645,-2.59740352630615,1604423895.36301,414.570281982422,0.599684178829193,1,2020-11-03,11
"10269",-57.485466003418,-2.61940312385559,1604423895.416,410.571441650391,0.558322310447693,0,2020-11-03,11
"10270",-57.4865417480469,-2.57866430282593,1604423895.69602,411.785919189453,0.571806609630585,1,2020-11-03,11
"10271",-57.4895210266113,-2.600665807724,1604423895.74901,411.921264648438,0.624354302883148,1,2020-11-03,11
"10272",-57.4935646057129,-2.58193731307983,1604423896.08302,414.095458984375,0.6314297914505,0,2020-11-03,11
"10273",-57.5064392089844,-2.42227101325989,1604423897.58803,410.021057128906,0.670805394649506,1,2020-11-03,11
"10274",-57.5117492675781,-2.41451120376587,1604423897.94799,411.599182128906,0.572127997875214,0,2020-11-03,11
"10275",-57.5238647460938,-2.358069896698,1604423898.94803,410.561889648438,0.5339235663414,1,2020-11-03,11
"10276",-57.5276260375977,-2.39116835594177,1604423899.02902,410.974304199219,0.330456286668777,1,2020-11-03,11
"10277",-57.5316467285156,-2.37240982055664,1604423899.36299,409.460906982422,0.366243004798889,1,2020-11-03,11
"10278",-57.5330772399902,-2.38344812393188,1604423899.38902,409.722991943359,0.365385502576828,1,2020-11-03,11
"10279",-57.7482070922852,-1.33663904666901,1604423916.92101,412.408630371094,0.700169622898102,1,2020-11-03,11
"10280",-57.7489166259766,-1.3477418422699,1604423916.94801,413.952545166016,0.696739912033081,1,2020-11-03,11
"10281",-57.7537879943848,-1.3401905298233,1604423917.30902,414.419342041016,0.685319244861603,1,2020-11-03,11
"10282",-57.7546043395996,-1.35119807720184,1604423917.33602,415.368316650391,0.708339810371399,1,2020-11-03,11
"10283",-57.7642478942871,-1.25087773799896,1604423918.22803,414.533721923828,0.806545913219452,1,2020-11-03,11
"10284",-57.7696762084961,-1.25412583351135,1604423918.61503,415.255981445312,0.771150290966034,1,2020-11-03,11
